date,year,month,day,day_of_week,week_of_year,meal_type,menu_item,menu_popularity,weather,temperature_c,is_exam_period,is_festival,is_weekend,is_start_semester,is_end_semester,is_monsoon,total_capacity,students_attended,attendance_rate,food_prepared_kg,food_consumed_kg,food_wasted_kg,waste_percentage,cost_per_kg_rs,total_cost_rs,waste_cost_rs,staff_count,serving_duration_mins,student_satisfaction
2024-03-27,2024,3,27,Wednesday,13,Breakfast,Upma,3.5,Rainy,26.6,False,False,False,False,False,False,800,476,58.52,183.26,143.11,40.15,21.91,121.59,22281.77,4881.13,11,74,3.76
2024-03-27,2024,3,27,Wednesday,13,Lunch,Rice-Sambar,3.6,Rainy,26.6,False,False,False,False,False,False,800,511,72.48,196.74,169.09,27.65,14.05,131.72,25914.81,3641.66,8,73,3.98
2024-03-27,2024,3,27,Wednesday,13,Dinner,Paratha-Paneer,4.1,Rainy,26.6,False,False,False,False,False,False,800,497,70.22,191.34,157.8,33.54,17.53,93.18,17828.91,3125.48,12,75,4.15
2024-03-28,2024,3,28,Thursday,13,Breakfast,Dosa,4.6,Rainy,25.8,False,False,False,False,False,False,800,546,69.52,210.21,171.04,39.17,18.63,136.77,28749.93,5356.57,10,90,4.31
2024-03-28,2024,3,28,Thursday,13,Lunch,Biryani,4.8,Rainy,25.8,False,False,False,False,False,False,800,714,87.18,274.89,228.56,46.33,16.85,82.74,22744.38,3833.2,11,73,4.65
2024-03-28,2024,3,28,Thursday,13,Dinner,Rice-Curd-Pickle,3.2,Rainy,25.8,False,False,False,False,False,False,800,513,57.39,197.5,163.57,33.94,17.18,105.47,20831.42,3579.58,10,69,3.47
2024-03-29,2024,3,29,Friday,13,Breakfast,Paratha-Curry,3.7,Sunny,30.6,False,False,False,False,False,False,800,373,47.32,143.6,118.77,24.83,17.29,135.25,19421.99,3358.44,10,49,3.79
2024-03-29,2024,3,29,Friday,13,Lunch,Chole-Bhature,4.5,Sunny,30.6,False,False,False,False,False,False,800,529,66.3,203.66,167.71,35.96,17.65,107.06,21804.27,3849.52,10,87,4.63
2024-03-29,2024,3,29,Friday,13,Dinner,Noodles,4.2,Sunny,30.6,False,False,False,False,False,False,800,408,55.58,157.08,129.99,27.09,17.25,90.53,14219.84,2452.66,8,82,4.29
2024-03-30,2024,3,30,Saturday,13,Breakfast,Bread-Omelette,3.9,Rainy,27.9,False,False,True,False,False,False,800,356,45.74,137.06,109.78,27.28,19.91,125.92,17259.12,3435.77,11,53,4.05
2024-03-30,2024,3,30,Saturday,13,Lunch,Fried Rice,4.2,Rainy,27.9,False,False,True,False,False,False,800,480,58.62,184.8,158.56,26.24,14.2,101.67,18788.75,2668.0,11,86,4.35
2024-03-30,2024,3,30,Saturday,13,Dinner,Roti-Paneer,4.0,Rainy,27.9,False,False,True,False,False,False,800,372,49.91,143.22,121.26,21.96,15.33,126.91,18175.78,2787.2,12,50,4.14
2024-03-31,2024,3,31,Sunday,13,Breakfast,Puri-Bhaji,4.3,Sunny,29.6,False,False,True,False,False,False,800,363,40.6,139.75,112.59,27.17,19.44,105.38,14727.64,2862.75,9,58,4.21
2024-03-31,2024,3,31,Sunday,13,Lunch,Rice-Chicken,4.7,Sunny,29.6,False,False,True,False,False,False,800,417,52.7,160.54,135.24,25.31,15.76,93.44,15001.38,2364.55,9,54,4.37
2024-03-31,2024,3,31,Sunday,13,Dinner,Khichdi,3.0,Sunny,29.6,False,False,True,False,False,False,800,278,33.75,107.03,90.92,16.11,15.05,87.08,9320.16,1402.74,12,78,3.17
2024-04-01,2024,4,1,Monday,14,Breakfast,Idli-Sambar,3.9,Sunny,30.1,False,False,False,False,False,False,800,438,56.7,168.63,142.05,26.58,15.76,89.17,15037.32,2370.01,11,54,3.85
2024-04-01,2024,4,1,Monday,14,Lunch,Rice-Dal-Sabzi,3.4,Sunny,30.1,False,False,False,False,False,False,800,507,62.47,195.19,165.58,29.61,15.17,133.98,26151.61,3967.09,9,73,3.45
2024-04-01,2024,4,1,Monday,14,Dinner,Roti-Dal,3.3,Sunny,30.1,False,False,False,False,False,False,800,432,54.0,166.32,134.03,32.29,19.42,130.37,21683.3,4209.91,11,84,3.49
2024-04-02,2024,4,2,Tuesday,14,Breakfast,Poha,3.7,Cloudy,28.3,False,False,False,False,False,False,800,425,56.78,163.62,133.12,30.51,18.65,117.38,19206.43,3581.25,10,75,4.05
2024-04-02,2024,4,2,Tuesday,14,Lunch,Roti-Paneer,4.0,Cloudy,28.3,False,False,False,False,False,False,800,584,72.93,224.84,177.71,47.13,20.96,127.48,28662.94,6008.75,12,73,4.06
2024-04-02,2024,4,2,Tuesday,14,Dinner,Rice-Rajma,3.8,Cloudy,28.3,False,False,False,False,False,False,800,515,62.01,198.28,158.29,39.98,20.17,106.73,21162.1,4267.49,12,71,4.14
2024-04-03,2024,4,3,Wednesday,14,Breakfast,Upma,3.5,Cloudy,32.4,False,False,False,False,False,False,800,457,53.2,175.94,148.77,27.17,15.44,89.69,15780.14,2436.94,10,48,3.79
2024-04-03,2024,4,3,Wednesday,14,Lunch,Rice-Sambar,3.6,Cloudy,32.4,False,False,False,False,False,False,800,617,65.89,237.55,202.43,35.11,14.78,118.82,28224.59,4171.81,8,90,3.95
2024-04-03,2024,4,3,Wednesday,14,Dinner,Paratha-Paneer,4.1,Cloudy,32.4,False,False,False,False,False,False,800,478,63.84,184.03,156.45,27.58,14.99,99.95,18394.61,2757.24,9,62,4.12
2024-04-04,2024,4,4,Thursday,14,Breakfast,Dosa,4.6,Sunny,30.6,False,False,False,False,False,False,800,512,63.2,197.12,167.21,29.91,15.17,86.42,17035.1,2584.62,9,73,4.67
2024-04-04,2024,4,4,Thursday,14,Lunch,Biryani,4.8,Sunny,30.6,False,False,False,False,False,False,800,745,79.25,286.83,245.9,40.93,14.27,109.04,31276.2,4462.62,11,77,4.58
2024-04-04,2024,4,4,Thursday,14,Dinner,Rice-Curd-Pickle,3.2,Sunny,30.6,False,False,False,False,False,False,800,390,52.17,150.15,121.3,28.85,19.22,85.71,12869.71,2473.13,9,46,3.43
2024-04-05,2024,4,5,Friday,14,Breakfast,Paratha-Curry,3.7,Sunny,25.5,False,False,False,False,False,False,800,359,47.32,138.22,115.78,22.43,16.23,103.47,14301.15,2321.07,9,53,3.66
2024-04-05,2024,4,5,Friday,14,Lunch,Chole-Bhature,4.5,Sunny,25.5,False,False,False,False,False,False,800,439,66.3,169.01,144.7,24.32,14.39,113.07,19110.84,2749.54,9,90,4.41
2024-04-05,2024,4,5,Friday,14,Dinner,Noodles,4.2,Sunny,25.5,False,False,False,False,False,False,800,425,55.58,163.62,135.59,28.03,17.13,143.41,23465.47,4020.38,8,61,4.09
2024-04-06,2024,4,6,Saturday,14,Breakfast,Bread-Omelette,3.9,Sunny,25.7,False,False,True,False,False,False,800,335,41.58,128.97,110.69,18.29,14.18,122.62,15815.12,2242.55,11,52,4.13
2024-04-06,2024,4,6,Saturday,14,Lunch,Fried Rice,4.2,Sunny,25.7,False,False,True,False,False,False,800,437,53.3,168.25,133.64,34.6,20.57,88.53,14894.63,3063.36,9,71,4.28
2024-04-06,2024,4,6,Saturday,14,Dinner,Roti-Paneer,4.0,Sunny,25.7,False,False,True,False,False,False,800,417,45.38,160.54,133.15,27.4,17.07,84.4,13549.44,2312.26,11,83,4.09
2024-04-07,2024,4,7,Sunday,14,Breakfast,Puri-Bhaji,4.3,Cloudy,30.9,False,False,True,False,False,False,800,309,40.6,118.97,98.15,20.82,17.5,130.3,15500.91,2712.59,10,72,4.06
2024-04-07,2024,4,7,Sunday,14,Lunch,Rice-Chicken,4.7,Cloudy,30.9,False,False,True,False,False,False,800,390,52.7,150.15,120.84,29.31,19.52,119.95,18009.96,3515.52,9,87,4.64
2024-04-07,2024,4,7,Sunday,14,Dinner,Khichdi,3.0,Cloudy,30.9,False,False,True,False,False,False,800,280,33.75,107.8,88.43,19.37,17.97,105.24,11345.12,2038.53,12,79,3.38
2024-04-08,2024,4,8,Monday,15,Breakfast,Idli-Sambar,3.9,Rainy,24.0,False,False,False,False,False,False,800,570,62.37,219.45,180.63,38.82,17.69,107.33,23553.96,4166.58,11,47,4.07
2024-04-08,2024,4,8,Monday,15,Lunch,Rice-Dal-Sabzi,3.4,Rainy,24.0,False,False,False,False,False,False,800,600,68.72,231.0,199.1,31.9,13.81,97.76,22581.52,3118.22,8,67,3.78
2024-04-08,2024,4,8,Monday,15,Dinner,Roti-Dal,3.3,Rainy,24.0,False,False,False,False,False,False,800,457,59.4,175.94,141.47,34.47,19.59,131.31,23102.61,4526.43,8,82,3.69
2024-04-09,2024,4,9,Tuesday,15,Breakfast,Poha,3.7,Sunny,22.9,False,False,False,False,False,False,800,503,56.78,193.66,150.42,43.23,22.32,118.22,22894.08,5110.93,9,88,3.85
2024-04-09,2024,4,9,Tuesday,15,Lunch,Roti-Paneer,4.0,Sunny,22.9,False,False,False,False,False,False,800,577,72.93,222.15,185.7,36.44,16.41,124.22,27595.19,4527.14,9,49,4.17
2024-04-09,2024,4,9,Tuesday,15,Dinner,Rice-Rajma,3.8,Sunny,22.9,False,False,False,False,False,False,800,545,62.01,209.83,180.14,29.69,14.15,82.59,17329.21,2451.92,9,47,4.07
2024-04-10,2024,4,10,Wednesday,15,Breakfast,Upma,3.5,Cloudy,23.2,False,False,False,False,False,False,800,404,53.2,155.54,124.65,30.89,19.86,101.71,15819.24,3141.42,11,79,3.71
2024-04-10,2024,4,10,Wednesday,15,Lunch,Rice-Sambar,3.6,Cloudy,23.2,False,False,False,False,False,False,800,527,65.89,202.9,157.46,45.44,22.39,125.28,25419.3,5692.49,10,67,3.96
2024-04-10,2024,4,10,Wednesday,15,Dinner,Paratha-Paneer,4.1,Cloudy,23.2,False,False,False,False,False,False,800,511,63.84,196.74,152.88,43.86,22.29,125.9,24769.17,5521.71,10,52,4.28
2024-04-11,2024,4,11,Thursday,15,Breakfast,Dosa,4.6,Sunny,26.6,False,False,False,False,False,False,800,530,63.2,204.05,165.1,38.95,19.09,110.78,22604.98,4315.45,11,66,4.71
2024-04-11,2024,4,11,Thursday,15,Lunch,Biryani,4.8,Sunny,26.6,False,False,False,False,False,False,800,579,79.25,222.91,182.31,40.61,18.22,114.83,25596.58,4662.76,12,62,4.77
2024-04-11,2024,4,11,Thursday,15,Dinner,Rice-Curd-Pickle,3.2,Sunny,26.6,False,False,False,False,False,False,800,412,52.17,158.62,133.05,25.57,16.12,85.52,13565.96,2186.49,12,56,3.54
2024-04-12,2024,4,12,Friday,15,Breakfast,Paratha-Curry,3.7,Sunny,28.4,False,False,False,False,False,False,800,393,47.32,151.31,118.02,33.29,22.0,126.26,19104.43,4202.85,10,73,3.91
2024-04-12,2024,4,12,Friday,15,Lunch,Chole-Bhature,4.5,Sunny,28.4,False,False,False,False,False,False,800,560,66.3,215.6,174.95,40.65,18.85,128.28,27657.93,5214.49,10,73,4.22
2024-04-12,2024,4,12,Friday,15,Dinner,Noodles,4.2,Sunny,28.4,False,False,False,False,False,False,800,404,55.58,155.54,132.49,23.05,14.82,104.68,16281.8,2412.61,11,62,4.28
2024-04-13,2024,4,13,Saturday,15,Breakfast,Bread-Omelette,3.9,Cloudy,23.4,False,False,True,False,False,False,800,365,41.58,140.53,109.32,31.2,22.21,126.98,17844.27,3962.47,11,68,4.01
2024-04-13,2024,4,13,Saturday,15,Lunch,Fried Rice,4.2,Cloudy,23.4,False,False,True,False,False,False,800,437,53.3,168.25,141.48,26.77,15.91,91.2,15343.79,2441.2,8,54,4.37
2024-04-13,2024,4,13,Saturday,15,Dinner,Roti-Paneer,4.0,Cloudy,23.4,False,False,True,False,False,False,800,341,45.38,131.28,109.54,21.74,16.56,110.67,14529.59,2406.51,9,49,3.96
2024-04-14,2024,4,14,Sunday,15,Breakfast,Puri-Bhaji,4.3,Cloudy,32.7,False,False,True,False,False,False,800,326,40.6,125.51,101.12,24.39,19.43,146.46,18382.53,3572.64,8,83,4.13
2024-04-14,2024,4,14,Sunday,15,Lunch,Rice-Chicken,4.7,Cloudy,32.7,False,False,True,False,False,False,800,460,52.7,177.1,144.09,33.01,18.64,105.97,18766.85,3497.59,11,49,4.6
2024-04-14,2024,4,14,Sunday,15,Dinner,Khichdi,3.0,Cloudy,32.7,False,False,True,False,False,False,800,271,33.75,104.34,85.64,18.69,17.91,107.86,11253.82,2016.01,10,60,3.58
2024-04-15,2024,4,15,Monday,16,Breakfast,Idli-Sambar,3.9,Sunny,34.2,False,False,False,False,False,False,800,516,56.7,198.66,156.87,41.79,21.04,116.24,23092.67,4857.76,12,52,3.9
2024-04-15,2024,4,15,Monday,16,Lunch,Rice-Dal-Sabzi,3.4,Sunny,34.2,False,False,False,False,False,False,800,489,62.47,188.26,149.93,38.33,20.36,111.24,20942.43,4264.09,12,63,3.74
2024-04-15,2024,4,15,Monday,16,Dinner,Roti-Dal,3.3,Sunny,34.2,False,False,False,False,False,False,800,465,54.0,179.03,154.59,24.43,13.65,94.01,16830.58,2297.18,9,49,3.56
2024-04-16,2024,4,16,Tuesday,16,Breakfast,Poha,3.7,Cloudy,29.9,False,False,False,False,False,False,800,503,56.78,193.66,157.48,36.18,18.68,86.15,16682.48,3116.42,10,87,3.8
2024-04-16,2024,4,16,Tuesday,16,Lunch,Roti-Paneer,4.0,Cloudy,29.9,False,False,False,False,False,False,800,537,72.93,206.75,160.98,45.77,22.14,117.95,24385.99,5398.31,10,55,4.17
2024-04-16,2024,4,16,Tuesday,16,Dinner,Rice-Rajma,3.8,Cloudy,29.9,False,False,False,False,False,False,800,523,62.01,201.35,172.57,28.79,14.3,124.64,25096.69,3588.09,10,77,3.81
2024-04-17,2024,4,17,Wednesday,16,Breakfast,Upma,3.5,Rainy,31.2,False,False,False,False,False,False,800,402,58.52,154.77,130.74,24.03,15.53,96.57,14946.38,2320.68,11,46,3.66
2024-04-17,2024,4,17,Wednesday,16,Lunch,Rice-Sambar,3.6,Rainy,31.2,False,False,False,False,False,False,800,524,72.48,201.74,166.39,35.35,17.52,112.72,22739.81,3985.1,12,53,3.85
2024-04-17,2024,4,17,Wednesday,16,Dinner,Paratha-Paneer,4.1,Rainy,31.2,False,False,False,False,False,False,800,469,70.22,180.56,140.94,39.62,21.94,101.65,18354.5,4027.62,11,78,4.1
2024-04-18,2024,4,18,Thursday,16,Breakfast,Dosa,4.6,Sunny,27.2,False,False,False,False,False,False,800,533,63.2,205.2,169.29,35.91,17.5,88.77,18216.64,3188.08,10,86,4.3
2024-04-18,2024,4,18,Thursday,16,Lunch,Biryani,4.8,Sunny,27.2,False,False,False,False,False,False,800,710,79.25,273.35,222.8,50.55,18.49,116.22,31767.43,5874.57,9,80,4.7
2024-04-18,2024,4,18,Thursday,16,Dinner,Rice-Curd-Pickle,3.2,Sunny,27.2,False,False,False,False,False,False,800,419,52.17,161.31,127.32,33.99,21.07,147.64,23816.31,5018.83,11,77,3.7
2024-04-19,2024,4,19,Friday,16,Breakfast,Paratha-Curry,3.7,Sunny,32.9,False,False,False,False,False,False,800,336,47.32,129.36,101.42,27.94,21.6,90.71,11734.39,2534.46,9,55,3.79
2024-04-19,2024,4,19,Friday,16,Lunch,Chole-Bhature,4.5,Sunny,32.9,False,False,False,False,False,False,800,457,66.3,175.94,147.3,28.64,16.28,104.22,18337.27,2985.09,12,63,4.58
2024-04-19,2024,4,19,Friday,16,Dinner,Noodles,4.2,Sunny,32.9,False,False,False,False,False,False,800,442,55.58,170.17,135.37,34.8,20.45,124.45,21178.34,4330.77,12,62,4.05
2024-04-20,2024,4,20,Saturday,16,Breakfast,Bread-Omelette,3.9,Sunny,29.2,False,False,True,False,False,False,800,331,41.58,127.44,104.65,22.78,17.88,115.18,14677.98,2624.05,9,82,4.2
2024-04-20,2024,4,20,Saturday,16,Lunch,Fried Rice,4.2,Sunny,29.2,False,False,True,False,False,False,800,355,53.3,136.67,107.53,29.15,21.33,126.11,17236.26,3675.72,12,66,4.37
2024-04-20,2024,4,20,Saturday,16,Dinner,Roti-Paneer,4.0,Sunny,29.2,False,False,True,False,False,False,800,360,45.38,138.6,114.2,24.4,17.6,137.77,19094.44,3361.28,8,50,3.87
2024-04-21,2024,4,21,Sunday,16,Breakfast,Puri-Bhaji,4.3,Cloudy,24.1,False,False,True,False,False,False,800,341,40.6,131.28,108.33,22.95,17.48,125.58,16486.65,2882.51,12,71,4.34
2024-04-21,2024,4,21,Sunday,16,Lunch,Rice-Chicken,4.7,Cloudy,24.1,False,False,True,False,False,False,800,433,52.7,166.7,129.28,37.43,22.45,142.23,23710.42,5323.45,12,63,4.63
2024-04-21,2024,4,21,Sunday,16,Dinner,Khichdi,3.0,Cloudy,24.1,False,False,True,False,False,False,800,249,33.75,95.86,76.71,19.15,19.98,97.14,9312.47,1860.72,11,64,3.35
2024-04-22,2024,4,22,Monday,17,Breakfast,Idli-Sambar,3.9,Cloudy,26.5,False,False,False,False,False,False,800,414,56.7,159.39,125.46,33.93,21.29,109.09,17388.42,3702.02,11,58,3.93
2024-04-22,2024,4,22,Monday,17,Lunch,Rice-Dal-Sabzi,3.4,Cloudy,26.5,False,False,False,False,False,False,800,496,62.47,190.96,150.05,40.91,21.42,140.3,26792.44,5739.26,10,67,3.87
2024-04-22,2024,4,22,Monday,17,Dinner,Roti-Dal,3.3,Cloudy,26.5,False,False,False,False,False,False,800,465,54.0,179.03,140.47,38.56,21.54,105.94,18965.52,4084.89,12,51,3.5
2024-04-23,2024,4,23,Tuesday,17,Breakfast,Poha,3.7,Sunny,25.0,False,False,False,False,False,False,800,472,56.78,181.72,144.84,36.88,20.3,97.35,17691.23,3590.56,8,48,3.77
2024-04-23,2024,4,23,Tuesday,17,Lunch,Roti-Paneer,4.0,Sunny,25.0,False,False,False,False,False,False,800,558,72.93,214.83,173.51,41.32,19.24,123.08,26440.51,5085.83,9,55,4.22
2024-04-23,2024,4,23,Tuesday,17,Dinner,Rice-Rajma,3.8,Sunny,25.0,False,False,False,False,False,False,800,464,62.01,178.64,153.2,25.44,14.24,130.48,23308.77,3318.85,9,55,3.93
2024-04-24,2024,4,24,Wednesday,17,Breakfast,Upma,3.5,Sunny,27.7,False,False,False,False,False,False,800,389,53.2,149.76,122.52,27.25,18.19,101.6,15215.8,2768.22,8,50,3.93
2024-04-24,2024,4,24,Wednesday,17,Lunch,Rice-Sambar,3.6,Sunny,27.7,False,False,False,False,False,False,800,503,65.89,193.66,158.54,35.11,18.13,147.67,28596.66,5185.24,9,82,3.73
2024-04-24,2024,4,24,Wednesday,17,Dinner,Paratha-Paneer,4.1,Sunny,27.7,False,False,False,False,False,False,800,461,63.84,177.49,137.96,39.52,22.27,114.64,20347.34,4530.91,11,63,4.16
2024-04-25,2024,4,25,Thursday,17,Breakfast,Dosa,4.6,Cloudy,33.9,False,False,False,False,False,False,800,506,63.2,194.81,158.17,36.64,18.81,141.77,27618.58,5194.99,10,70,4.43
2024-04-25,2024,4,25,Thursday,17,Lunch,Biryani,4.8,Cloudy,33.9,False,False,False,False,False,False,800,598,79.25,230.23,186.29,43.94,19.09,119.92,27609.12,5269.37,9,68,4.66
2024-04-25,2024,4,25,Thursday,17,Dinner,Rice-Curd-Pickle,3.2,Cloudy,33.9,False,False,False,False,False,False,800,424,52.17,163.24,127.23,36.01,22.06,115.3,18821.23,4151.74,12,62,3.66
2024-04-26,2024,4,26,Friday,17,Breakfast,Paratha-Curry,3.7,Cloudy,27.7,False,False,False,False,False,False,800,371,47.32,142.84,118.31,24.53,17.17,89.01,12713.23,2183.16,8,70,3.81
2024-04-26,2024,4,26,Friday,17,Lunch,Chole-Bhature,4.5,Cloudy,27.7,False,False,False,False,False,False,800,556,66.3,214.06,184.61,29.45,13.76,119.05,25483.46,3505.63,10,54,4.29
2024-04-26,2024,4,26,Friday,17,Dinner,Noodles,4.2,Cloudy,27.7,False,False,False,False,False,False,800,470,55.58,180.95,148.2,32.75,18.1,115.01,20810.24,3766.42,8,47,4.05
2024-04-27,2024,4,27,Saturday,17,Breakfast,Bread-Omelette,3.9,Sunny,26.4,False,False,True,False,False,False,800,316,41.58,121.66,99.25,22.41,18.42,111.99,13624.61,2509.72,12,77,3.84
2024-04-27,2024,4,27,Saturday,17,Lunch,Fried Rice,4.2,Sunny,26.4,False,False,True,False,False,False,800,416,53.3,160.16,137.32,22.84,14.26,102.3,16383.9,2336.39,11,84,4.32
2024-04-27,2024,4,27,Saturday,17,Dinner,Roti-Paneer,4.0,Sunny,26.4,False,False,True,False,False,False,800,296,45.38,113.96,91.16,22.8,20.01,103.55,11800.12,2360.85,12,79,4.07
2024-04-28,2024,4,28,Sunday,17,Breakfast,Puri-Bhaji,4.3,Sunny,23.5,False,False,True,False,False,False,800,359,40.6,138.22,112.77,25.45,18.41,81.16,11218.16,2065.27,10,88,4.11
2024-04-28,2024,4,28,Sunday,17,Lunch,Rice-Chicken,4.7,Sunny,23.5,False,False,True,False,False,False,800,476,52.7,183.26,148.55,34.71,18.94,101.54,18607.75,3524.41,8,83,4.55
2024-04-28,2024,4,28,Sunday,17,Dinner,Khichdi,3.0,Sunny,23.5,False,False,True,False,False,False,800,264,33.75,101.64,87.48,14.16,13.94,134.8,13701.41,1909.39,12,81,3.25
2024-04-29,2024,4,29,Monday,18,Breakfast,Idli-Sambar,3.9,Sunny,29.7,False,False,False,False,False,False,800,464,56.7,178.64,145.84,32.8,18.36,116.7,20846.62,3827.35,12,69,3.85
2024-04-29,2024,4,29,Monday,18,Lunch,Rice-Dal-Sabzi,3.4,Sunny,29.7,False,False,False,False,False,False,800,621,62.47,239.09,199.54,39.54,16.54,82.21,19655.16,3250.74,8,57,3.44
2024-04-29,2024,4,29,Monday,18,Dinner,Roti-Dal,3.3,Sunny,29.7,False,False,False,False,False,False,800,470,54.0,180.95,144.99,35.96,19.88,90.6,16394.1,3258.41,9,71,3.59
2024-04-30,2024,4,30,Tuesday,18,Breakfast,Poha,3.7,Cloudy,27.6,False,False,False,False,False,False,800,419,56.78,161.31,131.57,29.75,18.44,139.39,22485.12,4146.24,8,90,3.7
2024-04-30,2024,4,30,Tuesday,18,Lunch,Roti-Paneer,4.0,Cloudy,27.6,False,False,False,False,False,False,800,508,72.93,195.58,154.82,40.76,20.84,102.75,20096.52,4188.59,11,78,4.02
2024-04-30,2024,4,30,Tuesday,18,Dinner,Rice-Rajma,3.8,Cloudy,27.6,False,False,False,False,False,False,800,504,62.01,194.04,166.82,27.22,14.03,112.18,21766.72,3053.9,12,66,3.96
2024-05-01,2024,5,1,Wednesday,18,Breakfast,Upma,3.5,Cloudy,25.7,False,False,False,False,False,False,800,376,53.2,144.76,123.28,21.48,14.84,127.65,18478.93,2742.18,10,84,3.72
2024-05-01,2024,5,1,Wednesday,18,Lunch,Rice-Sambar,3.6,Cloudy,25.7,False,False,False,False,False,False,800,499,65.89,192.11,165.17,26.94,14.02,99.53,19121.29,2681.61,10,59,3.99
2024-05-01,2024,5,1,Wednesday,18,Dinner,Paratha-Paneer,4.1,Cloudy,25.7,False,False,False,False,False,False,800,465,63.84,179.03,154.32,24.7,13.8,133.98,23986.16,3309.52,9,89,4.24
2024-05-02,2024,5,2,Thursday,18,Breakfast,Dosa,4.6,Sunny,33.1,False,False,False,False,False,False,800,540,63.2,207.9,167.24,40.66,19.56,145.36,30220.14,5909.95,10,63,4.32
2024-05-02,2024,5,2,Thursday,18,Lunch,Biryani,4.8,Sunny,33.1,False,False,False,False,False,False,800,633,79.25,243.71,203.31,40.4,16.58,106.58,25973.74,4305.45,11,67,4.84
2024-05-02,2024,5,2,Thursday,18,Dinner,Rice-Curd-Pickle,3.2,Sunny,33.1,False,False,False,False,False,False,800,466,52.17,179.41,151.76,27.65,15.41,100.33,18000.51,2774.34,10,90,3.33
2024-05-03,2024,5,3,Friday,18,Breakfast,Paratha-Curry,3.7,Rainy,28.2,False,False,False,False,False,False,800,387,52.05,149.0,124.02,24.98,16.76,132.31,19714.08,3304.85,9,57,4.01
2024-05-03,2024,5,3,Friday,18,Lunch,Chole-Bhature,4.5,Rainy,28.2,False,False,False,False,False,False,800,654,72.93,251.79,200.77,51.02,20.26,119.34,30048.94,6088.64,10,53,4.25
2024-05-03,2024,5,3,Friday,18,Dinner,Noodles,4.2,Rainy,28.2,False,False,False,False,False,False,800,510,61.13,196.35,164.95,31.4,15.99,96.75,18996.81,3037.95,8,87,4.4
2024-05-04,2024,5,4,Saturday,18,Breakfast,Bread-Omelette,3.9,Sunny,24.9,False,False,True,False,False,False,800,326,41.58,125.51,99.64,25.87,20.61,87.01,10921.11,2250.9,10,90,3.99
2024-05-04,2024,5,4,Saturday,18,Lunch,Fried Rice,4.2,Sunny,24.9,False,False,True,False,False,False,800,396,53.3,152.46,127.25,25.21,16.53,89.62,13663.88,2259.27,12,55,4.17
2024-05-04,2024,5,4,Saturday,18,Dinner,Roti-Paneer,4.0,Sunny,24.9,False,False,True,False,False,False,800,322,45.38,123.97,106.33,17.64,14.23,141.49,17540.26,2495.45,11,86,3.94
2024-05-05,2024,5,5,Sunday,18,Breakfast,Puri-Bhaji,4.3,Rainy,30.8,False,False,True,False,False,False,800,411,44.66,158.24,126.89,31.34,19.81,125.21,19813.06,3924.48,8,86,4.32
2024-05-05,2024,5,5,Sunday,18,Lunch,Rice-Chicken,4.7,Rainy,30.8,False,False,True,False,False,False,800,411,57.97,158.24,129.97,28.26,17.86,130.62,20668.38,3691.84,8,56,4.53
2024-05-05,2024,5,5,Sunday,18,Dinner,Khichdi,3.0,Rainy,30.8,False,False,True,False,False,False,800,310,37.12,119.35,101.31,18.04,15.11,145.37,17350.46,2622.12,8,70,3.5
2024-05-06,2024,5,6,Monday,19,Breakfast,Idli-Sambar,3.9,Sunny,26.0,False,False,False,False,False,False,800,435,56.7,167.48,140.82,26.66,15.92,141.06,23624.08,3760.52,10,47,3.78
2024-05-06,2024,5,6,Monday,19,Lunch,Rice-Dal-Sabzi,3.4,Sunny,26.0,False,False,False,False,False,False,800,475,62.47,182.88,150.75,32.12,17.56,87.51,16003.58,2810.87,10,63,3.63
2024-05-06,2024,5,6,Monday,19,Dinner,Roti-Dal,3.3,Sunny,26.0,False,False,False,False,False,False,800,402,54.0,154.77,128.62,26.15,16.9,116.7,18062.01,3051.97,9,77,3.57
2024-05-07,2024,5,7,Tuesday,19,Breakfast,Poha,3.7,Sunny,28.1,False,False,False,False,False,False,800,423,56.78,162.85,127.51,35.34,21.7,91.37,14880.81,3229.61,11,86,3.76
2024-05-07,2024,5,7,Tuesday,19,Lunch,Roti-Paneer,4.0,Sunny,28.1,False,False,False,False,False,False,800,595,72.93,229.08,180.89,48.18,21.03,131.56,30137.85,6339.36,10,81,4.15
2024-05-07,2024,5,7,Tuesday,19,Dinner,Rice-Rajma,3.8,Sunny,28.1,False,False,False,False,False,False,800,494,62.01,190.19,150.3,39.89,20.97,122.77,23349.02,4896.58,11,72,3.94
2024-05-08,2024,5,8,Wednesday,19,Breakfast,Upma,3.5,Sunny,27.3,False,False,False,False,False,False,800,394,53.2,151.69,126.44,25.25,16.64,92.93,14097.26,2346.23,9,75,3.65
2024-05-08,2024,5,8,Wednesday,19,Lunch,Rice-Sambar,3.6,Sunny,27.3,False,False,False,False,False,False,800,502,65.89,193.27,153.7,39.57,20.47,98.25,18989.74,3887.64,9,73,3.91
2024-05-08,2024,5,8,Wednesday,19,Dinner,Paratha-Paneer,4.1,Sunny,27.3,False,False,False,False,False,False,800,540,63.84,207.9,178.68,29.22,14.05,101.14,21026.22,2955.07,12,45,4.04
2024-05-09,2024,5,9,Thursday,19,Breakfast,Dosa,4.6,Sunny,29.5,False,False,False,False,False,False,800,465,63.2,179.03,142.18,36.84,20.58,126.75,22690.53,4669.5,11,64,4.34
